PrecedingWeekToFollowingWeek,PrecedingWeekThursdayDate,PrecedingWeekThursdayOpen,PrecedingWeekThursdayHigh,PrecedingWeekThursdayLow,PrecedingWeekThursdayClose,PrecedingWeekThursdayVolume,PrecedingWeekThursdayDayOfTheWeek,PrecedingWeekFridayDate,PrecedingWeekFridayOpen,PrecedingWeekFridayHigh,PrecedingWeekFridayLow,PrecedingWeekFridayClose,PrecedingWeekFridayVolume,PrecedingWeekFridayDayOfTheWeek,PrecedingWeekFridayVolumeToPrecedingWeekThursdayVolumeRatio,FollowingWeekMondayDate,FollowingWeekMondayOpen,FollowingWeekMondayHigh,FollowingWeekMondayLow,FollowingWeekMondayClose,FollowingWeekMondayVolume,FollowingWeekMondayDayOfTheWeek,didFridayCloseHigherThanThursdayClose,FridayCloseComparedToThursdayCloseChangeInPercent,wasFridayIntradayPositive,FridayIntradayChangeInPercent,WasMondayOpenHigherThanFridayClose,MondayOpenComparedToFridayCloseChangeInPercent,MondayOpenToFridayCloseRatio,WasMondayCloseHigherThanFridayClose,MondayCloseComparedToFridayCloseChangeInPercent,fridayWasATripleWitchDay,NFPDayOrNot,NFPOutcome,CSIOutcome,CSIActualMinusExpected,CSIDayOrNot,wasItFOMCWeek,FOMCMeetingDate,FOMCAction,FOMCActualVSExpected,FOMCActionSpecial
9/2/19 to 9/9/19,9/5/19,296.790009,298.829987,294,297.820007,83258100,Thursday,9/6/19,298.170013,298.76001,297.420013,298.049988,49584300,Friday,0.595549262,9/9/19,299.140015,299.23999,297.160004,298.200012,51260300,Monday,1,0.077221474,0,-0.04025388,1,0.3657195248738009,1.003657195,1,0.050335181,0,1,Baseline,,,0,0,,,,
9/9/19 to 9/16/19,9/12/19,301.25,302.459991,300.410004,301.290009,72908700,Thursday,9/13/19,301.779999,302.170013,300.679993,301.089996,62104800,Friday,0.851816038,9/16/19,299.839996,301.140015,299.450012,300.160004,58191200,Monday,0,-0.06638554,0,-0.228644377,0,-0.415158264,0.995848417,0,-0.308875091,0,0,Baseline,Baseline,1.0999999999999943,1,0,,,,
9/16/19 to 9/23/19,9/19/19,301.529999,302.630005,300.709991,301.079987,76560500,Thursday,9/20/19,300.359985,300.670013,297.410004,298.279999,89565000,Friday,1.169859131,9/23/19,297.549988,299,297.269989,298.209991,43476800,Monday,0,-0.92998144,0,-0.692497704,0,-0.244740178,0.997552598,0,-0.023470565,1,0,Baseline,,,0,1,9/18/19,Cut,Match,
9/23/19 to 9/30/19,9/26/19,297.630005,297.859985,295.450012,297,56179700,Thursday,9/27/19,297.829987,297.950012,293.690002,295.399994,84746600,Friday,1.508491501,9/30/19,295.970001,297.549988,295.920013,296.769989,51662400,Monday,0,-0.538722559,0,-0.815899374,1,0.1929610736552798,1.001929611,1,0.4637762450326986,0,0,Baseline,Baseline,1.2000000000000028,1,0,,,,
9/30/19 to 10/7/19,10/3/19,287.809998,290.450012,284.820007,290.420013,85278800,Thursday,10/4/19,291.140015,294.630005,291.079987,294.350006,65091200,Friday,0.763275281,10/7/19,293.470001,295.26001,292.769989,293.079987,59610500,Monday,1,1.353210117788964,1,1.1025591930398169,0,-0.298965511,0.997010345,0,-0.431465593,0,1,Baseline,,,0,0,,,,
10/7/19 to 10/14/19,10/10/19,291.179993,294.209991,291,293.23999,55296300,Thursday,10/11/19,296.269989,298.73999,296.140015,296.279999,98720400,Friday,1.785298474,10/14/19,295.929993,296.670013,295.570007,295.950012,40394800,Monday,1,1.0366965978958047,1,0.003378675,0,-0.118133523,0.998818665,0,-0.111376739,0,0,Baseline,Baseline,4,1,0,,,,
10/14/19 to 10/21/19,10/17/19,299.679993,300.23999,298.519989,299.279999,45736600,Thursday,10/18/19,298.690002,299.399994,297.029999,297.970001,64304000,Friday,1.405963714,10/21/19,299.420013,300.209991,298.940002,299.98999,39048600,Monday,0,-0.437716521,0,-0.24105293,1,0.4866301960377407,1.004866302,1,0.6779169021112137,0,0,Baseline,,,0,0,,,,
10/21/19 to 10/28/19,10/24/19,300.910004,301.070007,299.459991,300.369995,35453100,Thursday,10/25/19,299.73999,302.200012,299.679993,301.600006,45205400,Friday,1.275076086,10/28/19,302.940002,303.850006,302.910004,303.299988,42147000,Monday,1,0.4094986251872429,1,0.6205431580884587,1,0.4442957471293899,1.004442957,1,0.5636544980705263,0,0,Baseline,Baseline,-0.5,1,0,,,,
10/28/19 to 11/4/19,10/31/19,304.130005,304.130005,301.730011,303.329987,69053800,Thursday,11/1/19,304.920013,306.190002,304.73999,306.140015,71141500,Friday,1.030232949,11/4/19,307.850006,308,306.959991,307.369995,60606900,Monday,1,0.9263930769891168,1,0.4001055844110902,1,0.5585650082365098,1.00558565,1,0.4017704121429574,0,1,Baseline,,,0,1,10/30/19,Cut,Match,
11/4/19 to 11/11/19,11/7/19,308.570007,309.649994,307.660004,308.179993,54272300,Thursday,11/8/19,307.799988,309,307.029999,308.940002,49032100,Friday,0.903446141,11/11/19,307.420013,308.540009,307.269989,308.350006,35797300,Monday,1,0.2466120505103549,1,0.3703749332179987,0,-0.492001356,0.995079986,0,-0.190974298,0,0,Baseline,Baseline,-0.2,1,0,,,,
11/11/19 to 11/18/19,11/14/19,308.790009,309.640015,308.089996,309.549988,51219900,Thursday,11/15/19,311.019989,311.839996,310.26001,311.790009,62023600,Friday,1.210927784,11/18/19,311.529999,312.279999,311.029999,312.019989,49228000,Monday,1,0.7236378894642416,1,0.2475789425868663,0,-0.083392666,0.999166073,1,0.073761183,0,0,Baseline,,,0,0,,,,
11/18/19 to 11/25/19,11/21/19,310.890015,311.01001,309.390015,310.269989,54664700,Thursday,11/22/19,311.089996,311.23999,309.850006,310.959991,44850200,Friday,0.820460004,11/25/19,311.980011,313.369995,311.980011,313.369995,48647200,Monday,1,0.2223876057829082,0,-0.041790158,1,0.3280229063294474,1.003280229,1,0.7750206038564025,0,0,Baseline,Baseline,1.0999999999999943,1,0,,,,
12/2/19 to 12/9/19,12/5/19,312.230011,312.25,310.579987,312.019989,40709000,Thursday,12/6/19,314.119995,315.309998,314.109985,314.869995,48927000,Friday,1.201871822,12/9/19,314.440002,315.179993,313.799988,313.880005,34838500,Monday,1,0.913404942,1,0.2387622602629928,0,-0.136562075,0.998634379,0,-0.314412302,0,1,Baseline,Baseline,2.200000000000003,1,0,,,,
12/9/19 to 12/16/19,12/12/19,314.429993,317.98999,314.170013,317.130005,96389600,Thursday,12/13/19,316.869995,318.670013,316.019989,317.320007,81503900,Friday,0.845567364,12/16/19,319.220001,320.149994,317.25,319.5,82749700,Monday,1,0.059912969,1,0.1420178644557236,1,0.5987627499327672,1.005987627,1,0.6870014344856689,0,0,Baseline,,,0,1,12/11/19,Pause,Match,
12/16/19 to 12/23/19,12/19/19,319.799988,320.980011,319.519989,320.899994,85310500,Thursday,12/20/19,320.459991,321.970001,319.390015,320.730011,147142100,Friday,1.724782999,12/23/19,321.589996,321.649994,321.059998,321.220001,52990000,Monday,0,-0.052970708,1,0.084260128,1,0.2681336234543996,1.002681336,1,0.1527733555311212,1,0,Baseline,Baseline,0.1,1,0,,,,
12/23/19 to 12/30/19,12/26/19,321.649994,322.950012,321.640015,322.940002,30911200,Thursday,12/27/19,323.73999,323.799988,322.279999,322.859985,42528800,Friday,1.375837884,12/30/19,322.950012,323.100006,320.549988,321.079987,49729100,Monday,0,-0.024777668,0,-0.271824621,1,0.027884224,1.000278842,0,-0.551321961,0,0,Baseline,,,0,0,,,,
12/30/19 to 1/6/20,1/2/20,323.540009,324.890015,322.529999,324.869995,59151200,Thursday,1/3/20,321.160004,323.640015,321.100006,322.410004,77709700,Friday,1.313746805,1/6/20,320.48999,323.730011,320.359985,323.640015,55653900,Monday,0,-0.757223209,1,0.3892140940439146,0,-0.595519362,0.994044806,1,0.3815052215315224,0,0,Baseline,,,0,0,,,,
1/6/20 to 1/13/20,1/9/20,326.160004,326.730011,325.519989,326.649994,48473300,Thursday,1/10/20,327.290009,327.459991,325.200012,325.709991,53029300,Friday,1.093989887,1/13/20,326.390015,327.959991,325.920013,327.950012,47086800,Monday,0,-0.287770708,0,-0.482757786,1,0.2087820511468446,1.002087821,1,0.6877348137595242,0,1,Baseline,,,0,0,,,,
1/20/20 to 1/27/20,1/23/20,330.630005,332.170013,329.410004,331.720001,51963000,Thursday,1/24/20,332.440002,332.529999,327.359985,328.769989,87578400,Friday,1.685399226,1/27/20,323.029999,325.119995,322.660004,323.5,84062500,Monday,0,-0.889307847,0,-1.103962513,0,-1.745898407,0.982541016,0,-1.602941015,0,0,Baseline,,,0,0,,,,
1/27/20 to 2/3/20,1/30/20,324.359985,327.910004,323.540009,327.679993,75491800,Thursday,1/31/20,327,327.170013,320.730011,321.730011,113845600,Friday,1.50805253,2/3/20,323.350006,326.160004,323.220001,324.119995,69083000,Monday,0,-1.815790444,0,-1.611617431,1,0.5035262315022322,1.005035262,1,0.7428539204569345,0,0,Baseline,Baseline,0.7000000000000028,1,1,1/29/20,Pause,Match,
2/3/20 to 2/10/20,2/6/20,333.910004,334.190002,332.799988,333.980011,50359700,Thursday,2/7/20,332.820007,333.98999,331.600006,332.200012,64139400,Friday,1.273625538,2/10/20,331.230011,334.75,331.190002,334.679993,42070000,Monday,0,-0.532965729,0,-0.186285376,0,-0.291993066,0.997080069,1,0.7465324835689678,0,1,Baseline,,,0,0,,,,
2/17/20 to 2/24/20,2/20/20,337.73999,338.640015,333.679993,336.950012,74163400,Thursday,2/21/20,335.470001,335.809998,332.579987,333.480011,113788200,Friday,1.534290499,2/24/20,323.140015,333.559998,321.23999,322.420013,161088400,Monday,0,-1.029826644,0,-0.593194621,0,-3.100634419,0.968993656,0,-3.316540013,0,0,Baseline,,,0,0,,,,
2/24/20 to 3/2/20,2/27/20,305.459991,311.559998,297.51001,297.51001,284353500,Thursday,2/28/20,288.700012,297.890015,285.540009,296.26001,384975800,Friday,1.353863413,3/2/20,298.209991,309.160004,294.459991,309.089996,238703600,Monday,0,-0.42015393,1,2.618634459911282,1,0.6581991946871195,1.006581992,1,4.330650633543137,0,0,Baseline,Baseline,0.1,1,0,,,,
3/2/20 to 3/9/20,3/5/20,304.980011,308.470001,300.01001,302.459991,186366800,Thursday,3/6/20,293.149994,298.779999,290.230011,297.459991,228667200,Friday,1.226973903,3/9/20,275.299988,284.190002,273.450012,274.230011,309417300,Monday,0,-1.653111204,1,1.470236086718122,0,-7.449742376,0.925502576,0,-7.809446885,0,1,Baseline,,,0,0,,,,
3/9/20 to 3/16/20,3/12/20,256,266.660004,247.679993,248.110001,392220700,Thursday,3/13/20,263.089996,271.480011,248.520004,269.320007,329566100,Friday,0.840256774,3/16/20,241.179993,256.899994,237.360001,239.850006,297240000,Monday,1,8.548630008671019,1,2.3680151639061147,0,-10.44854198,0.89551458,0,-10.94237347,0,0,Baseline,Baseline,0.9000000000000057,1,0,,,,
3/16/20 to 3/23/20,3/19/20,239.25,247.380005,232.220001,240.509995,289322000,Thursday,3/20/20,242.529999,244.470001,228.5,228.800003,347158800,Friday,1.199904605,3/23/20,228.190002,229.679993,218.259995,222.949997,326025200,Monday,0,-4.868817198,0,-5.661153695,0,-0.266608825,0.997333912,0,-2.556820771,1,0,Baseline,,,0,0,,,,
3/23/20 to 3/30/20,3/26/20,249.520004,262.799988,249.050003,261.200012,257632800,Thursday,3/27/20,253.270004,260.809998,251.050003,253.419998,224341200,Friday,0.870778876,3/30/20,255.699997,262.429993,253.529999,261.649994,171369500,Monday,0,-2.978565713,1,0.059222963,1,0.8996918230581012,1.008996918,1,3.247571645865138,0,0,Baseline,Baseline,-0.9,1,0,,,,
3/30/20 to 4/6/20,4/2/20,245.190002,252.679993,244.589996,251.830002,177660400,Thursday,4/3/20,250.759995,253.320007,245.220001,248.190002,135561200,Friday,0.763035544,4/6/20,257.839996,267,248.169998,264.859985,188061200,Monday,0,-1.445419518,0,-1.02488158,1,3.888147758667568,1.038881478,1,6.7166214858243976,0,1,Shock,,,0,0,,,,
4/13/20 to 4/20/20,4/16/20,279.149994,280.029999,275.76001,279.100006,131798300,Thursday,4/17/20,285.380005,287.299988,282.399994,286.640015,146684800,Friday,1.112949105,4/20/20,282.609985,286.790009,281.350006,281.589996,100109300,Monday,1,2.701543833001565,1,0.4415200707561914,0,-1.405955132,0.985940449,0,-1.761798331,0,0,Baseline,,,0,0,,,,
4/20/20 to 4/27/20,4/23/20,280.48999,283.940002,278.75,279.079987,104709700,Thursday,4/24/20,280.730011,283.700012,278.5,282.970001,85063200,Friday,0.812371729,4/27/20,285.119995,288.269989,284.619995,287.049988,77896600,Monday,1,1.3938706396743554,1,0.7979161159225097,1,0.7597957353790277,1.007597957,1,1.4418443600316344,0,0,Baseline,Baseline,3.799999999999997,1,0,,,,
4/27/20 to 5/4/20,4/30/20,291.709991,293.320007,288.589996,290.480011,122901700,Thursday,5/1/20,285.309998,290.660004,281.519989,282.790009,125180000,Friday,1.018537579,5/4/20,280.73999,283.899994,279.130005,283.570007,80873200,Monday,0,-2.647342918,0,-0.883245949,0,-0.724926247,0.992750738,1,0.2758223328887046,0,0,Baseline,,,0,1,4/29/20,Pause,Match,
5/4/20 to 5/11/20,5/7/20,287.75,289.779999,287.130005,287.679993,75250400,Thursday,5/8/20,291.089996,292.950012,289.859985,292.440002,76452400,Friday,1.015973337,5/11/20,290.339996,294,289.880005,292.5,79514200,Monday,1,1.654619409004215,1,0.4637761580786196,0,-0.718098066,0.992819019,1,0.020516345,0,1,Baseline,,,0,0,,,,
5/11/20 to 5/18/20,5/14/20,278.950012,285.109985,272.98999,284.970001,121977900,Thursday,5/15/20,282.369995,286.329987,281.339996,286.279999,111146300,Friday,0.911200308,5/18/20,293.049988,296.75,292.700012,295,119703800,Monday,1,0.4596968085773879,1,1.3847094483250453,1,2.364813826899591,1.023648138,1,3.045969341364999,0,0,Baseline,Upbeat,5.700000000000003,1,0,,,,
5/25/20 to 6/1/20,5/28/20,304.649994,306.839996,302.23999,302.970001,90405200,Thursday,5/29/20,302.459991,304.959991,299.470001,304.320007,119090800,Friday,1.317300332,6/1/20,303.619995,306.209991,303.059998,305.549988,55758300,Monday,1,0.4455906510690973,1,0.6149626579867131,0,-0.230024968,0.99769975,1,0.4041735580007428,0,0,Baseline,Baseline,-1.7,1,0,,,,
6/1/20 to 6/8/20,6/4/20,311.109985,313,309.079987,311.359985,75794400,Thursday,6/5/20,317.230011,321.269989,317.160004,319.339996,150524700,Friday,1.985960704,6/8/20,320.220001,323.410004,319.630005,323.200012,73641200,Monday,1,2.562953296647927,1,0.6651278021737971,1,0.2755699289230403,1.002755699,1,1.2087480579789418,0,1,Upbeat,,,0,0,,,,
6/8/20 to 6/15/20,6/11/20,311.459991,312.149994,300.01001,300.609985,209243600,Thursday,6/12/20,308.23999,309.079987,298.600006,304.209991,194678900,Friday,0.93039357,6/15/20,298.019989,308.279999,296.73999,307.049988,135782700,Monday,1,1.1975670069641924,0,-1.307422505,0,-2.034779325,0.979652207,1,0.9335646704647456,0,0,Baseline,Baseline,3.9000000000000057,1,1,6/10/20,Pause,Match,
6/15/20 to 6/22/20,6/18/20,310.01001,312.299988,309.51001,311.779999,80828700,Thursday,6/19/20,314.170013,314.380005,306.529999,308.640015,135549600,Friday,1.676998393,6/22/20,307.98999,311.049988,306.75,310.619995,74649400,Monday,0,-1.007115277,0,-1.760192816,0,-0.210609438,0.997893906,1,0.6415175945348538,1,0,Baseline,,,0,0,,,,
6/22/20 to 6/29/20,6/25/20,303.470001,307.640015,301.279999,307.350006,89468000,Thursday,6/26/20,306.160004,306.390015,299.420013,300.049988,127961000,Friday,1.430243215,6/29/20,301.410004,304.609985,298.929993,304.459991,79773300,Monday,0,-2.375148156,0,-1.995693729,1,0.453263141,1.004532631,1,1.4697560994403431,0,0,Baseline,Baseline,-0.9,1,0,,,,
7/6/20 to 7/13/20,7/9/20,316.839996,317.100006,310.679993,314.380005,83354200,Thursday,7/10/20,314.309998,317.880005,312.76001,317.589996,57550400,Friday,0.690431916,7/13/20,320.130005,322.709991,314.130005,314.839996,102997500,Monday,1,1.0210544401511803,1,1.0435550955652315,1,0.7997761365254079,1.007997761,0,-0.865896292,0,0,Baseline,,,0,0,,,,
7/13/20 to 7/20/20,7/16/20,319.790009,321.279999,319.089996,320.790009,54622500,Thursday,7/17/20,321.880005,322.570007,319.73999,321.720001,62774900,Friday,1.149249851,7/20/20,321.429993,325.130005,320.619995,324.320007,56308800,Monday,1,0.2899067844722143,0,-0.049709208,0,-0.090142981,0.99909857,1,0.8081580231003265,0,0,Baseline,Shock,-5.8,1,0,,,,
7/20/20 to 7/27/20,7/23/20,326.470001,327.230011,321.480011,322.959991,75738000,Thursday,7/24/20,320.950012,321.98999,319.25,320.880005,73766600,Friday,0.973970794,7/27/20,321.630005,323.410004,320.769989,323.220001,48293000,Monday,0,-0.644038289,0,-0.021812431,1,0.2337322327079869,1.002337322,1,0.7292433194770245,0,0,Baseline,,,0,0,,,,
7/27/20 to 8/3/20,7/30/20,321.899994,324.410004,319.640015,323.959991,61861700,Thursday,7/31/20,325.899994,326.630005,321.329987,326.519989,84986800,Friday,1.373819342,8/3/20,328.320007,329.619995,327.730011,328.790009,53077900,Monday,1,0.79022042,1,0.1902408749354003,1,0.5512734474580563,1.005512734,1,0.6952162429479893,0,0,Baseline,Baseline,-0.5,1,1,7/29/20,Pause,Match,
8/3/20 to 8/10/20,8/6/20,331.480011,334.459991,331.130005,334.329987,43679400,Thursday,8/7/20,333.279999,334.880005,332.299988,334.570007,57308300,Friday,1.312021227,8/10/20,335.059998,335.769989,332.959991,335.570007,44282100,Monday,1,0.071791347,1,0.3870643314542257,1,0.1464539527597379,1.00146454,1,0.298891108,0,1,Baseline,,,0,0,,,,
8/10/20 to 8/17/20,8/13/20,336.609985,338.25,335.829987,336.829987,41816100,Thursday,8/14/20,336.410004,337.420013,335.619995,336.839996,47260400,Friday,1.130196264,8/17/20,337.940002,338.339996,336.850006,337.910004,35481000,Monday,1,0.002971529,1,0.1278178398047788,1,0.3265663261675159,1.003265663,1,0.3176606141510671,0,0,Baseline,Baseline,0.7999999999999972,1,0,,,,
8/17/20 to 8/24/20,8/20/20,335.359985,338.799988,335.220001,338.279999,42207800,Thursday,8/21/20,337.920013,339.720001,337.549988,339.480011,55106600,Friday,1.305602282,8/24/20,342.119995,343,339.450012,342.920013,48588700,Monday,1,0.3547392702930732,1,0.461647118,1,0.7776552122239759,1.007776552,1,1.0133150372732822,0,0,Baseline,,,0,0,,,,
8/24/20 to 8/31/20,8/27/20,348.51001,349.899994,346.529999,348.329987,58034100,Thursday,8/28/20,349.440002,350.720001,348.149994,350.579987,48588900,Friday,0.837247411,8/31/20,350.350006,351.299988,349.059998,349.309998,66099200,Monday,1,0.6459392196974416,1,0.3262319692866829,0,-0.065600151,0.999343998,0,-0.362253707,0,0,Baseline,Baseline,1.2999999999999972,1,0,,,,
9/7/20 to 9/14/20,9/10/20,341.820007,342.529999,332.850006,333.890015,90569500,Thursday,9/11/20,335.820007,336.970001,331,334.059998,84680200,Friday,0.934974798,9/14/20,337.48999,340.380005,334.220001,338.459991,65605700,Monday,1,0.050909878,0,-0.524092956,1,1.0267592709498758,1.010267593,1,1.3171265719758507,0,0,Baseline,,,0,0,,,,
9/14/20 to 9/21/20,9/17/20,333.559998,337.700012,332.98999,335.839996,91523300,Thursday,9/18/20,335.369995,335.48999,327.970001,330.649994,105877900,Friday,1.156840936,9/21/20,325.700012,327.130005,321.730011,326.970001,99450800,Monday,0,-1.545379366,0,-1.4074011,0,-1.497045846,0.985029542,0,-1.112957226,1,0,Baseline,Baseline,3.9000000000000057,1,1,9/16/20,Pause,Match,
9/21/20 to 9/28/20,9/24/20,321.220001,326.799988,319.799988,323.5,76681300,Thursday,9/25/20,322.579987,329.579987,321.640015,328.730011,71069400,Friday,0.926815273,9/28/20,333.220001,334.959991,332.149994,334.190002,64584600,Monday,1,1.616695826893351,1,1.9065113298550576,1,1.3658594742662649,1.013658595,1,1.6609347541438808,0,0,Baseline,,,0,0,,,,
9/28/20 to 10/5/20,10/1/20,337.690002,338.73999,335.01001,337.040009,88698700,Thursday,10/2/20,331.700012,337.01001,331.190002,333.839996,89431100,Friday,1.008257167,10/5/20,336.059998,339.959991,336.01001,339.76001,45713100,Monday,0,-0.949446034,1,0.6451564433467581,1,0.6649898234482432,1.006649898,1,1.7733087919160044,0,1,Baseline,Baseline,1.4000000000000057,1,0,,,,
10/5/20 to 10/12/20,10/8/20,342.850006,343.850006,341.859985,343.779999,45242500,Thursday,10/9/20,345.559998,347.350006,344.890015,346.850006,59528600,Friday,1.315767254,10/12/20,349.589996,354.019989,349.059998,352.429993,80388500,Monday,1,0.8930150121968069,1,0.373309413,1,0.7899639477013524,1.007899639,1,1.608760819799443,0,0,Baseline,,,0,0,,,,
10/12/20 to 10/19/20,10/15/20,343.709991,348.019989,343.130005,347.5,60357700,Thursday,10/16/20,348.959991,350.75,347.100006,347.290009,89501900,Friday,1.482858028,10/19/20,348.649994,349.329987,341.040009,342.01001,68425600,Monday,0,-0.060429065,0,-0.478559733,1,0.3915992296801129,1.003915992,0,-1.520342902,0,0,Baseline,Baseline,0.7000000000000028,1,0,,,,
10/19/20 to 10/26/20,10/22/20,342.959991,345.23999,340.649994,344.609985,55399300,Thursday,10/23/20,345.929993,345.98999,343.130005,345.779999,49143900,Friday,0.887085216,10/26/20,342.130005,342.980011,335.619995,339.390015,91473000,Monday,1,0.3395183108231703,0,-0.04335964,0,-1.055582744,0.989444173,0,-1.847991214,0,0,Baseline,,,0,0,,,,
10/26/20 to 11/2/20,10/29/20,326.910004,333.399994,325.089996,329.980011,90597700,Thursday,10/30/20,328.279999,329.690002,322.600006,326.540009,120287300,Friday,1.327708099,11/2/20,330.200012,332.359985,327.23999,330.200012,86068300,Monday,0,-1.042487995,0,-0.530032291,1,1.1208436636014234,1.011208437,1,1.1208436636014234,0,0,Baseline,Baseline,0.5999999999999943,1,0,,,,
11/2/20 to 11/9/20,11/5/20,349.23999,352.190002,348.859985,350.23999,82039700,Thursday,11/6/20,349.929993,351.51001,347.649994,350.160004,74973000,Friday,0.913862435,11/9/20,363.970001,364.380005,354.059998,354.559998,172304200,Monday,0,-0.022837484,1,0.065730576,1,3.9439104530053664,1.039439105,1,1.2565666980058614,0,1,Baseline,,,0,1,11/5/20,Pause,Match,
11/9/20 to 11/16/20,11/12/20,355.579987,356.720001,351.26001,353.209991,67546200,Thursday,11/13/20,355.269989,358.899994,354.709991,358.100006,62892200,Friday,0.931099011,11/16/20,360.980011,362.779999,359.589996,362.570007,74541100,Monday,1,1.384449796042153,1,0.7965820608618865,1,0.8042460071893947,1.00804246,1,1.2482549358013604,0,0,Baseline,Baseline,-5,1,0,,,,
11/16/20 to 11/23/20,11/19/20,355.600006,358.179993,354.149994,357.779999,59940900,Thursday,11/20/20,357.5,357.720001,355.25,355.329987,70417300,Friday,1.174778824,11/23/20,357.279999,358.820007,354.869995,357.459991,63230600,Monday,0,-0.684781711,0,-0.606996643,1,0.5487890331079651,1.00548789,1,0.599443919,0,0,Baseline,,,0,0,,,,
11/30/20 to 12/7/20,12/3/20,366.679993,368.190002,365.5,366.690002,62882000,Thursday,12/4/20,367.320007,369.850006,367.220001,369.850006,50749900,Friday,0.807065615,12/7/20,369.019989,369.619995,367.720001,369.089996,48944300,Monday,1,0.8617644284722044,1,0.6887724468545031,0,-0.224419896,0.997755801,0,-0.205491412,0,1,Baseline,,,0,0,,,,
12/7/20 to 12/14/20,12/10/20,365.369995,367.859985,364.429993,366.730011,57735400,Thursday,12/11/20,364.899994,366.73999,363.26001,366.299988,57698600,Friday,0.999362609,12/14/20,368.640015,369.799988,364.470001,364.660004,69216200,Monday,0,-0.117258743,1,0.3836651200383392,1,0.6388280307560427,1.00638828,0,-0.447716094,0,0,Baseline,Baseline,4.900000000000006,1,0,,,,
12/14/20 to 12/21/20,12/17/20,371.940002,372.459991,371.049988,372.23999,64119500,Thursday,12/18/20,370.970001,371.149994,367.019989,369.179993,136542300,Friday,2.129497267,12/21/20,364.970001,378.459991,362.029999,367.859985,96386700,Monday,0,-0.822049506,0,-0.482520957,0,-1.140362988,0.98859637,0,-0.357551337,1,0,Baseline,,,0,1,12/16/20,Pause,Match,
